store_id,store_name,location_name
1163,PA PISACI ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1164,GAIVIMUI PIPO ,"Shopping Cidade São Paulo, Rua São Carlos do Pinhal, Morro dos Ingleses, Bela Vista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01405-000, Brasil"
1165,USIFLUS ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1166,RIGAC FAM ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1167,SIMUI LIMOI ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1175,LUVA S ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1187,IRUZZI ,Coordenadas ausentes
1199,CISI RUVAVI ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1204,GRIME CRU ,Coordenadas ausentes
1205,ZIPU ,"Rua Felisbela Gonçalves, Jardim Anália Franco, Vila Formosa, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03342-900, Brasil"
1208,RUSMIURIMA RIRIOU ,"Hotel Ramada, 19021, Avenida das Américas, Recreio dos Bandeirantes, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22790-703, Brasil"
1210,RIGU I CIGU ,"Carrefour Express, 1884, Alameda Lorena, Cerqueira César, Jardim Paulista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01424-004, Brasil"
1213,AMACIS CIRIA,"Shopping Villa Lobos, 4777, Avenida Doutora Ruth Cardoso, Boaçava, Alto de Pinheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05477-902, Brasil"
1214,CRICS ,"Shopping Villa Lobos, 4777, Avenida Doutora Ruth Cardoso, Boaçava, Alto de Pinheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05477-902, Brasil"
1215,CRICS ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1218,PALLO MZU GRALA,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1220,R RIRMIM ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1224,SSIRIVSGA ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1230,MZU PIEO SZIP ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1232,AMUARASSARA ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1233,PIUMCU CIRPIMO ,"Rua Doutor Barros Cassal, Independência, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90035-080, Brasil"
1235,MIARO ZALFAGUR ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1236,VACMIR ZUGI ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1237,SIRLE MUMUAS ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1238,ZURAMG GAES ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1239,RULASSI ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1242,IMICIPRA ,"Avenida Embaixador Abelardo Bueno, Barra Olímpica, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22775-039, Brasil"
1246,PUGUM ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1247,PAGAES ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1254,PUMAM MAMA ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1259,PUGUM ,"Shopping Cidade São Paulo, Rua São Carlos do Pinhal, Morro dos Ingleses, Bela Vista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01405-000, Brasil"
1263,RAMASI ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1271,IPIQA ,"Shopping Villa Lobos, 4777, Avenida Doutora Ruth Cardoso, Boaçava, Alto de Pinheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05477-902, Brasil"
1272,PAPA CILMIOUS ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1273,MRICA E FAULE ,"Avenida Embaixador Abelardo Bueno, Barra Olímpica, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22775-039, Brasil"
1274,MZU PIEO SZIP ,"Shopping Vila Olímpia, 360, Rua Olimpíadas, Vila Olímpia, Itaim Bibi, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04551-000, Brasil"
1276,USIFLUS ,"Avenida Embaixador Abelardo Bueno, Barra Olímpica, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22775-039, Brasil"
1278,PAPA CILMIOUS ,"Avenida Embaixador Abelardo Bueno, Barra Olímpica, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22775-039, Brasil"
1279,PAPA CILMIOUS ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
1280,RIRIMI ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1283,SSIRIVSGA ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1288,STRAMZ ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1290,SSIRIVSGA ,"Shopping Cidade São Paulo, Rua São Carlos do Pinhal, Morro dos Ingleses, Bela Vista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01405-000, Brasil"
1292,SIRSUMG ,Coordenadas ausentes
1293,SIRSUMG ,"Avenida Embaixador Abelardo Bueno, Barra Olímpica, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22775-039, Brasil"
1300,OIGAMA ,"Rua Felisbela Gonçalves, Jardim Anália Franco, Vila Formosa, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03342-900, Brasil"
1303,LIMI EU FAMI PASU ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1304,OIGAMA ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1307,GIMA ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
1314,OIGAMA ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1317,USPIMI PRIMI ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1318,PRIMIUVI,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1321,PUPALU GALA,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1324,PAZZI PIRPACO ,"525, Avenida Protásio Alves, Rio Branco, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90630-160, Brasil"
1325,EUCI SGAM ,"Delboni, Rua Jandiatuba, Jardim Parque Morumbi, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1330,R RIRMIM ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1332,SR MIPICIRAI ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1333,SUMSARAI ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1335,ILUIMIRO ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
1338,OIGPUARO ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1344,CAI RIRAMARI ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1345,CAI RIRAMARI ,"Rua Felisbela Gonçalves, Jardim Anália Franco, Vila Formosa, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03342-900, Brasil"
1378,SSIRIVSGA ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1381,ILUIMIRO ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1383,UMALACISI ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1395,IUMZUMUAC FAM ,"Shopping Villa Lobos, 4777, Avenida Doutora Ruth Cardoso, Boaçava, Alto de Pinheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05477-902, Brasil"
1397,IRM SILG ,"Shopping Villa Lobos, 4777, Avenida Doutora Ruth Cardoso, Boaçava, Alto de Pinheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05477-902, Brasil"
1399,RUSU ,"525, Avenida Protásio Alves, Rio Branco, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90630-160, Brasil"
1401,SUPUR GRALA,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
